"","x"
"7161",2
"7162",5
"7163",8
"7164",10
"7165",9
"7166",12
"7167",3
"7168",0
"7169",0
"7170",2
"7171",6
"7172",1
"7173",24
"7174",3
"7175",6
"7176",0
"7177",10
"7178",5
"7179",16
"7180",1
"7181",4
"7182",6
"7183",2
"7184",7
"7185",0
"7186",4
"7187",5
"7188",6
"7189",7
"7190",0
"7191",7
"7192",4
"7193",8
"7194",10
"7195",13
"7196",1
"7197",9
"7198",3
"7199",6
"7200",10
"7201",5
"7202",7
"7203",4
"7204",0
"7205",5
"7206",18
"7207",3
"7208",1
"7209",0
"7210",0
"7211",5
"7212",0
"7213",6
"7214",0
"7215",2
"7216",5
"7217",4
"7218",8
"7219",2
"7220",29
"7221",6
"7222",4
"7223",0
"7224",5
"7225",15
"7226",5
"7227",9
"7228",6
"7229",11
"7230",4
"7231",5
"7232",5
"7233",3
"7234",7
"7235",0
"7236",3
"7237",9
"7238",8
"7239",16
"7240",0
"7241",3
"7242",22
"7243",15
"7244",9
"7245",0
"7246",1
"7247",6
"7248",17
"7249",1
"7250",0
"7251",6
"7252",5
"7253",4
"7254",7
"7255",2
"7256",7
"7257",9
"7258",9
"7259",0
"7260",6
"7261",12
"7262",2
"7263",11
"7264",0
"7265",7
"7266",10
"7267",4
"7268",4
"7269",0
"7270",5
"7271",4
"7272",0
"7273",36
"7274",4
"7275",9
"7276",19
"7277",2
"7278",1
"7279",2
"7280",3
"7281",2
"7282",2
"7283",1
"7284",6
"7285",9
"7286",11
"7287",15
"7288",2
"7289",14
"7290",4
"7291",4
"7292",2
"7293",7
"7294",3
"7295",4
"7296",2
"7297",8
"7298",3
"7299",2
"7300",4
"7301",2
"7302",6
"7303",2
"7304",8
"7305",6
"7306",9
"7307",4
"7308",1
"7309",5
"7310",9
"7311",10
"7312",2
"7313",6
"7314",0
"7315",3
"7316",3
"7317",9
"7318",7
"7319",7
"7320",4
"7321",7
"7322",5
"7323",3
"7324",1
"7325",8
"7326",0
"7327",10
"7328",1
"7329",8
"7330",7
"7331",1
"7332",3
"7333",5
"7334",7
"7335",0
"7336",4
"7337",0
"7338",0
"7339",2
"7340",8
"7341",6
"7342",12
"7343",8
"7344",4
"7345",16
"7346",24
"7347",2
"7348",7
"7349",5
"7350",2
"7351",7
"7352",7
"7353",0
"7354",10
"7355",1
"7356",5
"7357",9
"7358",8
"7359",9
"7360",1
"7361",2
"7362",5
"7363",14
"7364",3
"7365",5
"7366",3
"7367",6
"7368",6
"7369",7
"7370",4
"7371",9
"7372",8
"7373",1
"7374",7
"7375",12
"7376",0
"7377",22
"7378",0
"7379",2
"7380",8
"7381",6
"7382",13
"7383",5
"7384",1
"7385",10
"7386",3
"7387",1
"7388",7
"7389",2
"7390",0
"7391",9
"7392",8
"7393",0
"7394",1
"7395",3
"7396",6
"7397",2
"7398",11
"7399",1
"7400",6
"7401",12
"7402",11
"7403",23
"7404",20
"7405",6
"7406",2
"7407",4
"7408",2
"7409",13
"7410",0
"7411",11
"7412",1
"7413",4
"7414",16
"7415",0
"7416",13
"7417",5
"7418",4
"7419",1
"7420",12
"7421",2
"7422",2
"7423",1
"7424",9
"7425",4
"7426",5
"7427",7
"7428",1
"7429",4
"7430",3
"7431",4
"7432",7
"7433",9
"7434",5
"7435",7
"7436",7
"7437",21
"7438",11
"7439",22
"7440",2
"7441",3
"7442",1
"7443",3
"7444",1
"7445",5
"7446",0
"7447",0
"7448",0
"7449",9
"7450",7
"7451",16
"7452",5
"7453",5
"7454",9
"7455",11
"7456",7
"7457",14
"7458",0
"7459",6
"7460",6
"7461",8
"7462",4
"7463",2
"7464",2
"7465",4
"7466",9
"7467",3
"7468",11
"7469",8
"7470",2
"7471",3
"7472",10
"7473",2
"7474",6
"7475",6
"7476",7
"7477",1
"7478",2
"7479",3
"7480",4
"7481",2
"7482",9
"7483",3
"7484",2
"7485",17
"7486",9
"7487",3
"7488",7
"7489",5
"7490",4
"7491",1
"7492",3
"7493",0
"7494",10
"7495",14
"7496",9
"7497",4
"7498",8
"7499",0
"7500",3
"7501",6
"7502",4
"7503",0
"7504",3
"7505",9
"7506",15
"7507",4
"7508",17
"7509",4
"7510",11
"7511",3
"7512",7
"7513",12
"7514",8
"7515",4
"7516",12
"7517",0
"7518",1
"7519",17
"7520",3
"7521",3
"7522",15
"7523",6
"7524",6
"7525",1
"7526",10
"7527",1
"7528",0
"7529",5
"7530",17
"7531",3
"7532",0
"7533",0
"7534",1
"7535",4
"7536",2
"7537",5
"7538",9
"7539",4
"7540",10
"7541",9
"7542",4
"7543",7
"7544",8
"7545",6
"7546",3
"7547",8
"7548",6
"7549",0
"7550",0
"7551",4
"7552",1
"7553",5
"7554",6
"7555",6
"7556",1
"7557",1
"7558",14
"7559",0
"7560",11
"7561",13
"7562",7
"7563",18
"7564",10
"7565",16
"7566",3
"7567",4
"7568",5
"7569",5
"7570",11
"7571",2
"7572",0
"7573",2
"7574",1
"7575",8
"7576",4
"7577",4
"7578",17
"7579",6
"7580",6
"7581",5
"7582",0
"7583",2
"7584",4
"7585",0
"7586",10
"7587",16
"7588",4
"7589",24
"7590",8
"7591",5
"7592",5
"7593",13
"7594",10
"7595",1
"7596",0
"7597",4
"7598",7
"7599",0
"7600",1
"7601",3
"7602",3
"7603",1
"7604",3
"7605",16
"7606",0
"7607",0
"7608",8
"7609",8
"7610",8
"7611",0
"7612",3
"7613",4
"7614",33
"7615",2
"7616",8
"7617",5
"7618",8
"7619",6
"7620",1
"7621",5
"7622",2
"7623",8
"7624",12
"7625",1
"7626",4
"7627",6
"7628",0
"7629",0
"7630",23
"7631",0
"7632",3
"7633",8
"7634",1
"7635",8
"7636",15
"7637",20
"7638",2
"7639",6
"7640",1
"7641",8
"7642",8
"7643",0
"7644",11
"7645",2
"7646",6
"7647",8
"7648",6
"7649",6
"7650",4
"7651",14
"7652",4
"7653",8
"7654",9
"7655",9
"7656",3
"7657",11
"7658",6
"7659",3
"7660",0
"7661",7
"7662",0
"7663",9
"7664",4
"7665",7
"7666",3
"7667",5
"7668",1
"7669",5
"7670",18
"7671",0
"7672",0
"7673",7
"7674",13
"7675",1
"7676",6
"7677",0
"7678",7
"7679",7
"7680",6
"7681",7
"7682",5
"7683",5
"7684",7
"7685",2
"7686",4
"7687",3
"7688",6
"7689",5
"7690",4
"7691",0
"7692",7
"7693",7
"7694",10
"7695",7
"7696",1
"7697",6
"7698",19
"7699",2
"7700",0
"7701",5
"7702",1
"7703",4
"7704",4
"7705",1
"7706",3
"7707",1
"7708",6
"7709",7
"7710",6
"7711",0
"7712",8
"7713",7
"7714",1
"7715",7
"7716",13
"7717",3
"7718",5
"7719",12
"7720",7
"7721",6
"7722",3
"7723",18
"7724",4
"7725",4
"7726",4
"7727",12
"7728",0
"7729",3
"7730",2
"7731",7
"7732",9
"7733",12
"7734",9
"7735",4
"7736",21
"7737",5
"7738",4
"7739",2
"7740",6
"7741",13
"7742",1
"7743",4
"7744",4
"7745",0
"7746",0
"7747",6
"7748",6
"7749",6
"7750",0
"7751",3
"7752",18
"7753",3
"7754",4
"7755",5
"7756",1
"7757",13
"7758",10
"7759",4
"7760",1
"7761",5
"7762",5
"7763",35
"7764",5
"7765",5
"7766",7
"7767",20
"7768",5
"7769",11
"7770",14
"7771",5
"7772",1
"7773",4
"7774",4
"7775",8
"7776",8
"7777",0
"7778",12
"7779",1
"7780",7
"7781",2
"7782",4
"7783",7
"7784",0
"7785",3
"7786",2
"7787",2
"7788",9
"7789",12
"7790",9
"7791",13
"7792",19
"7793",8
"7794",14
"7795",4
"7796",20
"7797",5
"7798",0
"7799",3
"7800",11
"7801",6
"7802",5
"7803",0
"7804",8
"7805",6
"7806",2
"7807",4
"7808",15
"7809",2
"7810",14
"7811",8
"7812",3
"7813",7
"7814",8
"7815",1
"7816",7
"7817",8
"7818",3
"7819",0
"7820",1
"7821",2
"7822",0
"7823",4
"7824",7
"7825",8
"7826",10
"7827",0
"7828",13
"7829",1
"7830",1
"7831",15
"7832",1
"7833",9
"7834",5
"7835",7
"7836",8
"7837",1
"7838",5
"7839",2
"7840",1
"7841",1
"7842",16
"7843",7
"7844",5
"7845",8
"7846",12
"7847",9
"7848",6
"7849",14
"7850",3
"7851",4
"7852",3
"7853",7
"7854",2
"7855",4
"7856",1
"7857",6
"7858",0
"7859",2
"7860",9
"7861",6
"7862",1
"7863",7
"7864",6
"7865",0
"7866",3
"7867",4
"7868",7
"7869",6
"7870",1
"7871",10
"7872",2
"7873",9
"7874",5
"7875",9
"7876",4
"7877",8
"7878",1
"7879",3
"7880",0
"7881",2
"7882",9
"7883",14
"7884",2
"7885",5
"7886",0
"7887",0
"7888",2
"7889",14
"7890",11
"7891",18
"7892",0
"7893",0
"7894",1
"7895",13
"7896",3
"7897",4
"7898",7
"7899",12
"7900",1
"7901",5
"7902",6
"7903",7
"7904",15
"7905",5
"7906",8
"7907",7
"7908",9
"7909",18
"7910",4
"7911",14
"7912",8
"7913",12
"7914",0
"7915",4
"7916",10
"7917",6
"7918",5
"7919",5
"7920",5
"7921",0
"7922",2
"7923",11
"7924",7
"7925",8
"7926",2
"7927",24
"7928",12
"7929",16
"7930",4
"7931",2
"7932",0
"7933",0
"7934",16
"7935",8
"7936",0
"7937",13
"7938",4
"7939",10
"7940",1
"7941",2
"7942",0
"7943",3
"7944",5
"7945",2
"7946",5
"7947",13
"7948",17
"7949",0
"7950",1
"7951",2
"7952",5
"7953",10
"7954",1
"7955",2
"7956",9
"7957",8
"7958",10
"7959",2
"7960",7
"7961",1
"7962",18
"7963",1
"7964",9
"7965",17
"7966",8
"7967",13
"7968",8
"7969",4
"7970",4
"7971",5
"7972",21
"7973",5
"7974",15
"7975",4
"7976",2
"7977",3
"7978",1
"7979",7
"7980",0
"7981",1
"7982",12
"7983",3
"7984",0
"7985",8
"7986",9
"7987",2
"7988",0
"7989",11
"7990",7
"7991",14
"7992",6
"7993",20
"7994",0
"7995",3
"7996",5
"7997",2
"7998",10
"7999",8
"8000",2
"8001",1
"8002",3
"8003",10
"8004",5
"8005",2
"8006",7
"8007",2
"8008",0
"8009",1
"8010",1
"8011",9
"8012",2
"8013",3
"8014",8
"8015",4
"8016",14
"8017",0
"8018",21
"8019",1
"8020",10
"8021",11
"8022",6
"8023",0
"8024",7
"8025",1
"8026",9
"8027",2
"8028",14
"8029",8
"8030",13
"8031",5
"8032",6
"8033",7
"8034",12
"8035",11
"8036",8
"8037",8
"8038",4
"8039",5
"8040",6
"8041",3
"8042",1
"8043",19
"8044",0
"8045",2
"8046",3
"8047",0
"8048",5
"8049",2
"8050",0
"8051",5
"8052",8
"8053",5
"8054",1
"8055",6
"8056",4
"8057",5
"8058",5
"8059",6
"8060",9
"8061",7
"8062",10
"8063",4
"8064",7
"8065",5
"8066",17
"8067",16
"8068",7
"8069",4
"8070",0
"8071",3
"8072",0
"8073",10
"8074",11
"8075",2
"8076",7
"8077",9
"8078",0
"8079",8
"8080",8
"8081",0
"8082",1
"8083",1
"8084",1
"8085",5
"8086",5
"8087",1
"8088",7
"8089",1
"8090",0
"8091",5
"8092",4
"8093",8
"8094",3
"8095",6
"8096",11
"8097",13
"8098",1
"8099",9
"8100",12
"8101",0
"8102",4
"8103",2
"8104",1
"8105",3
"8106",4
"8107",8
"8108",8
"8109",11
"8110",7
"8111",9
"8112",4
"8113",15
"8114",7
"8115",9
"8116",2
"8117",0
"8118",3
"8119",4
"8120",9
"8121",6
"8122",4
"8123",4
"8124",8
"8125",27
"8126",6
"8127",12
"8128",16
"8129",1
"8130",13
"8131",1
"8132",6
"8133",9
"8134",12
"8135",3
"8136",1
"8137",11
"8138",15
"8139",10
"8140",4
"8141",1
"8142",7
"8143",5
"8144",0
"8145",2
"8146",7
"8147",6
"8148",10
"8149",14
"8150",0
"8151",5
"8152",7
"8153",7
"8154",3
"8155",3
"8156",6
"8157",0
"8158",8
"8159",2
"8160",0
"8161",7
"8162",17
"8163",7
"8164",3
"8165",8
"8166",13
"8167",0
"8168",2
"8169",4
"8170",2
"8171",3
"8172",22
"8173",6
"8174",5
"8175",10
"8176",4
"8177",1
"8178",35
"8179",3
"8180",2
"8181",5
"8182",0
"8183",3
"8184",0
"8185",14
"8186",5
"8187",8
"8188",0
"8189",3
"8190",0
"8191",7
"8192",0
"8193",8
"8194",0
"8195",4
"8196",21
"8197",1
"8198",15
"8199",1
"8200",12
"8201",3
"8202",4
"8203",0
"8204",0
"8205",17
"8206",16
"8207",14
"8208",12
"8209",0
"8210",14
"8211",0
"8212",10
"8213",4
"8214",4
"8215",9
"8216",12
"8217",2
"8218",2
"8219",16
"8220",13
"8221",8
"8222",5
"8223",3
"8224",3
"8225",5
"8226",11
"8227",3
"8228",12
"8229",1
"8230",5
"8231",8
"8232",10
"8233",10
"8234",0
"8235",0
"8236",3
"8237",2
"8238",1
"8239",17
"8240",0
"8241",5
"8242",1
"8243",17
"8244",4
"8245",2
"8246",0
"8247",8
"8248",8
"8249",12
"8250",4
"8251",4
"8252",0
"8253",0
"8254",4
"8255",8
"8256",9
"8257",8
"8258",9
"8259",5
"8260",5
"8261",7
"8262",5
"8263",12
"8264",2
"8265",9
"8266",1
"8267",4
"8268",4
"8269",12
"8270",0
"8271",4
"8272",7
"8273",19
"8274",1
"8275",3
"8276",6
"8277",6
"8278",0
"8279",6
"8280",10
"8281",0
"8282",9
"8283",1
"8284",6
"8285",0
"8286",2
"8287",3
"8288",9
"8289",1
"8290",8
"8291",8
"8292",9
"8293",4
"8294",1
"8295",2
"8296",14
"8297",2
"8298",12
"8299",4
"8300",17
"8301",2
"8302",4
"8303",9
"8304",10
"8305",12
"8306",10
"8307",2
"8308",3
"8309",2
"8310",6
"8311",0
"8312",11
"8313",7
"8314",1
"8315",0
"8316",1
"8317",10
"8318",12
"8319",1
"8320",14
"8321",9
"8322",14
"8323",9
"8324",22
"8325",13
"8326",6
"8327",7
"8328",12
"8329",14
"8330",4
"8331",0
"8332",34
"8333",4
"8334",24
"8335",2
"8336",19
"8337",19
"8338",15
"8339",3
"8340",9
"8341",11
"8342",11
"8343",11
"8344",1
"8345",5
"8346",10
"8347",5
"8348",0
"8349",11
"8350",15
"8351",2
"8352",6
"8353",5
"8354",1
"8355",1
"8356",4
"8357",5
"8358",6
"8359",2
"8360",18
"8361",5
"8362",4
"8363",6
"8364",12
"8365",4
"8366",12
"8367",14
"8368",8
"8369",6
"8370",5
"8371",7
"8372",8
"8373",0
"8374",10
"8375",4
"8376",11
"8377",17
"8378",8
"8379",6
"8380",10
"8381",5
"8382",1
"8383",2
"8384",5
"8385",3
"8386",2
"8387",5
"8388",13
"8389",2
"8390",6
"8391",5
"8392",6
"8393",10
"8394",9
"8395",2
"8396",6
"8397",0
"8398",6
"8399",6
"8400",2
"8401",3
"8402",4
"8403",4
"8404",1
"8405",16
"8406",3
"8407",6
"8408",0
"8409",5
"8410",11
"8411",3
"8412",8
"8413",4
"8414",1
"8415",0
"8416",14
"8417",4
"8418",0
"8419",9
"8420",5
"8421",1
"8422",0
"8423",7
"8424",6
"8425",9
"8426",8
"8427",8
"8428",7
"8429",7
"8430",6
"8431",0
"8432",0
"8433",0
"8434",8
"8435",6
"8436",10
"8437",4
"8438",1
"8439",4
"8440",8
"8441",1
"8442",7
"8443",17
"8444",2
"8445",7
"8446",8
"8447",1
"8448",4
"8449",3
"8450",11
"8451",1
"8452",1
"8453",5
"8454",1
"8455",5
"8456",1
"8457",1
"8458",3
"8459",6
"8460",17
"8461",7
"8462",17
"8463",0
"8464",15
"8465",3
"8466",1
"8467",3
"8468",8
"8469",4
"8470",19
"8471",13
"8472",5
"8473",0
"8474",5
"8475",3
"8476",5
"8477",5
"8478",1
"8479",0
"8480",9
"8481",1
"8482",8
"8483",8
"8484",2
"8485",0
"8486",6
"8487",11
"8488",2
"8489",8
"8490",11
"8491",11
"8492",5
"8493",0
"8494",4
"8495",2
"8496",8
"8497",4
"8498",0
"8499",2
"8500",13
"8501",3
"8502",1
"8503",12
"8504",8
"8505",5
"8506",1
"8507",1
"8508",7
"8509",11
"8510",4
"8511",0
"8512",9
"8513",0
"8514",4
"8515",10
"8516",10
"8517",10
"8518",3
"8519",1
"8520",9
"8521",1
"8522",0
"8523",8
"8524",0
"8525",12
"8526",1
"8527",6
"8528",4
"8529",13
"8530",4
"8531",13
"8532",3
"8533",9
"8534",13
"8535",5
"8536",5
"8537",1
"8538",1
"8539",23
"8540",4
"8541",6
"8542",5
"8543",0
"8544",9
"8545",0
"8546",1
"8547",0
"8548",0
"8549",13
"8550",6
"8551",21
"8552",15
"8553",1
"8554",3
"8555",12
"8556",2
"8557",1
"8558",4
"8559",7
"8560",14
"8561",9
"8562",6
"8563",7
"8564",5
"8565",1
"8566",8
"8567",12
"8568",9
"8569",8
"8570",4
"8571",23
"8572",4
"8573",6
"8574",0
"8575",9
"8576",5
"8577",4
"8578",14
"8579",5
"8580",4
"8581",3
"8582",12
"8583",4
"8584",6
"8585",10
"8586",11
"8587",8
"8588",18
"8589",6
"8590",4
"8591",4
"8592",0
"8593",2
"8594",10
"8595",0
"8596",4
"8597",14
"8598",5
"8599",6
"8600",7
"8601",4
"8602",2
"8603",4
"8604",11
"8605",19
"8606",1
"8607",2
"8608",14
"8609",3
"8610",8
"8611",4
"8612",2
"8613",7
"8614",7
"8615",5
"8616",5
"8617",16
"8618",2
"8619",9
"8620",6
"8621",0
"8622",11
"8623",4
"8624",3
"8625",6
"8626",6
"8627",11
"8628",12
"8629",1
"8630",3
"8631",1
"8632",0
"8633",8
"8634",9
"8635",0
"8636",9
"8637",1
"8638",12
"8639",5
"8640",9
"8641",12
"8642",20
"8643",2
"8644",4
"8645",4
"8646",2
"8647",5
"8648",8
"8649",5
"8650",2
"8651",3
"8652",2
"8653",3
"8654",3
"8655",3
"8656",6
"8657",1
"8658",5
"8659",7
"8660",5
"8661",7
"8662",4
"8663",6
"8664",1
"8665",11
"8666",2
"8667",5
"8668",4
"8669",7
"8670",3
"8671",8
"8672",7
"8673",0
"8674",6
"8675",2
"8676",3
"8677",0
"8678",7
"8679",5
"8680",7
"8681",6
"8682",5
"8683",5
"8684",2
"8685",4
"8686",0
"8687",8
"8688",4
"8689",14
"8690",7
"8691",2
"8692",4
"8693",4
"8694",6
"8695",11
"8696",11
"8697",0
"8698",5
"8699",4
"8700",2
"8701",1
"8702",2
"8703",14
"8704",6
"8705",1
"8706",15
"8707",9
"8708",4
"8709",14
"8710",4
"8711",6
"8712",8
"8713",4
"8714",8
"8715",13
"8716",7
"8717",3
"8718",17
"8719",12
"8720",2
"8721",4
"8722",1
"8723",21
"8724",4
"8725",1
"8726",1
"8727",0
"8728",3
"8729",15
"8730",19
"8731",7
"8732",10
"8733",7
"8734",0
"8735",3
"8736",10
"8737",4
"8738",13
"8739",0
"8740",4
"8741",2
"8742",1
"8743",4
"8744",7
"8745",2
"8746",7
"8747",2
"8748",2
"8749",9
"8750",4
"8751",4
"8752",5
"8753",2
"8754",1
"8755",0
"8756",11
"8757",6
"8758",7
"8759",1
"8760",0
"8761",1
"8762",1
"8763",2
"8764",0
"8765",4
"8766",5
"8767",1
"8768",6
"8769",3
"8770",1
"8771",2
"8772",11
"8773",7
"8774",1
"8775",1
"8776",5
"8777",6
"8778",5
"8779",2
"8780",19
"8781",11
"8782",5
"8783",9
"8784",0
"8785",0
"8786",9
"8787",0
"8788",7
"8789",6
"8790",5
"8791",4
"8792",21
"8793",6
"8794",14
"8795",0
"8796",6
"8797",10
"8798",13
"8799",3
"8800",2
"8801",7
"8802",0
"8803",11
"8804",11
"8805",2
"8806",8
"8807",8
"8808",5
"8809",2
"8810",4
"8811",10
"8812",10
"8813",3
"8814",2
"8815",0
"8816",0
"8817",1
"8818",1
"8819",1
"8820",8
"8821",3
"8822",2
"8823",5
"8824",6
"8825",5
"8826",3
"8827",3
"8828",2
"8829",5
"8830",0
"8831",2
"8832",3
"8833",3
"8834",4
"8835",14
"8836",16
"8837",7
"8838",0
"8839",6
"8840",3
"8841",4
"8842",3
"8843",13
"8844",0
"8845",6
"8846",3
"8847",4
"8848",5
"8849",12
"8850",4
"8851",8
"8852",1
"8853",12
"8854",6
"8855",16
"8856",3
"8857",5
"8858",9
"8859",5
"8860",5
"8861",0
"8862",7
"8863",8
"8864",6
"8865",7
"8866",5
"8867",8
"8868",0
"8869",11
"8870",5
"8871",1
"8872",13
"8873",14
"8874",8
"8875",4
"8876",3
"8877",7
"8878",1
"8879",0
"8880",3
"8881",9
"8882",9
"8883",16
"8884",2
"8885",6
"8886",6
"8887",21
"8888",4
"8889",7
"8890",1
"8891",8
"8892",0
"8893",3
"8894",17
"8895",4
"8896",11
"8897",12
"8898",5
"8899",3
"8900",3
"8901",4
"8902",2
"8903",6
"8904",3
"8905",9
"8906",16
"8907",9
"8908",7
"8909",0
"8910",1
"8911",3
"8912",2
"8913",3
"8914",1
"8915",0
"8916",9
"8917",12
"8918",4
"8919",4
"8920",20
"8921",2
"8922",13
"8923",4
"8924",5
"8925",3
"8926",9
"8927",0
"8928",1
"8929",0
"8930",30
"8931",3
"8932",8
"8933",6
"8934",14
"8935",19
"8936",14
"8937",1
"8938",1
"8939",1
"8940",3
"8941",2
"8942",3
"8943",2
"8944",4
"8945",10
"8946",11
"8947",2
"8948",7
"8949",19
"8950",2
"8951",2
"8952",2
"8953",0
"8954",7
"8955",8
"8956",4
"8957",0
"8958",5
"8959",2
"8960",10
"8961",4
"8962",9
"8963",10
"8964",0
"8965",10
"8966",6
"8967",7
"8968",4
"8969",0
"8970",1
"8971",1
"8972",15
"8973",2
"8974",8
"8975",9
"8976",0
"8977",13
"8978",11
"8979",2
"8980",13
"8981",7
"8982",5
"8983",3
"8984",3
"8985",8
"8986",1
"8987",7
"8988",4
"8989",1
"8990",8
"8991",6
"8992",0
"8993",7
"8994",5
"8995",8
"8996",3
"8997",4
"8998",1
"8999",5
"9000",4
"9001",5
"9002",7
"9003",2
"9004",13
"9005",2
"9006",6
"9007",11
"9008",3
"9009",20
"9010",2
"9011",12
"9012",4
"9013",5
"9014",4
"9015",5
"9016",9
"9017",1
"9018",4
"9019",6
"9020",1
"9021",2
"9022",9
"9023",6
"9024",0
"9025",8
"9026",0
"9027",10
"9028",3
"9029",5
"9030",0
"9031",4
"9032",5
"9033",8
"9034",1
"9035",4
"9036",2
"9037",3
"9038",2
"9039",8
"9040",10
"9041",3
"9042",7
"9043",7
"9044",7
"9045",6
"9046",12
"9047",1
"9048",3
"9049",6
"9050",9
"9051",0
"9052",14
"9053",9
"9054",10
"9055",1
"9056",4
"9057",8
"9058",5
"9059",0
"9060",0
"9061",10
"9062",0
"9063",1
"9064",5
"9065",5
"9066",0
"9067",3
"9068",13
"9069",7
"9070",3
"9071",3
"9072",0
"9073",11
"9074",13
"9075",3
"9076",7
"9077",6
"9078",3
"9079",3
"9080",4
"9081",0
"9082",5
"9083",4
"9084",6
"9085",5
"9086",4
"9087",3
"9088",10
"9089",3
"9090",2
"9091",1
"9092",6
"9093",2
"9094",15
"9095",12
"9096",1
"9097",8
"9098",21
"9099",11
"9100",11
"9101",18
"9102",12
"9103",4
"9104",2
"9105",12
"9106",4
"9107",1
"9108",3
"9109",1
"9110",7
"9111",0
"9112",2
"9113",9
"9114",15
"9115",6
"9116",9
"9117",0
"9118",2
"9119",15
"9120",7
"9121",3
"9122",7
"9123",2
"9124",11
"9125",6
"9126",4
"9127",1
"9128",4
"9129",9
"9130",6
"9131",10
"9132",9
"9133",0
"9134",1
"9135",2
"9136",2
"9137",5
"9138",4
"9139",1
"9140",7
"9141",1
"9142",3
"9143",2
"9144",2
"9145",2
"9146",13
"9147",5
"9148",4
"9149",0
"9150",3
"9151",11
"9152",2
"9153",5
"9154",0
"9155",17
"9156",1
"9157",15
"9158",6
"9159",0
"9160",11
"9161",11
"9162",5
"9163",6
"9164",10
"9165",13
"9166",1
"9167",0
"9168",5
"9169",5
"9170",3
"9171",2
"9172",3
"9173",8
"9174",4
"9175",10
"9176",7
"9177",0
"9178",1
"9179",3
"9180",0
"9181",8
"9182",5
"9183",8
"9184",3
"9185",0
"9186",7
"9187",0
"9188",5
"9189",18
"9190",6
"9191",5
"9192",8
"9193",5
"9194",5
"9195",1
"9196",17
"9197",0
"9198",5
"9199",12
"9200",4
"9201",6
"9202",5
"9203",4
"9204",8
"9205",12
"9206",3
"9207",3
"9208",1
"9209",7
"9210",7
"9211",32
"9212",2
"9213",5
"9214",1
"9215",3
"9216",0
"9217",2
"9218",3
"9219",0
"9220",5
"9221",17
"9222",10
"9223",11
"9224",8
"9225",19
"9226",3
"9227",5
"9228",7
"9229",10
"9230",0
"9231",2
"9232",9
"9233",4
"9234",18
"9235",0
"9236",0
"9237",7
"9238",0
"9239",5
"9240",18
"9241",16
"9242",0
"9243",12
"9244",4
"9245",11
"9246",6
"9247",6
"9248",12
"9249",0
"9250",7
"9251",12
"9252",1
"9253",13
"9254",5
"9255",8
"9256",5
"9257",2
"9258",0
"9259",3
"9260",2
"9261",6
"9262",0
"9263",1
"9264",3
"9265",6
"9266",7
"9267",1
"9268",3
"9269",5
"9270",10
"9271",14
"9272",2
"9273",12
"9274",2
"9275",12
"9276",4
"9277",3
"9278",3
"9279",7
"9280",10
"9281",2
"9282",6
"9283",2
"9284",4
"9285",3
"9286",5
"9287",2
"9288",0
"9289",8
"9290",5
"9291",12
"9292",11
"9293",9
"9294",2
"9295",6
"9296",7
"9297",1
"9298",3
"9299",14
"9300",0
"9301",0
"9302",8
"9303",2
"9304",6
"9305",19
"9306",10
"9307",4
"9308",4
"9309",15
"9310",1
"9311",3
"9312",3
"9313",15
"9314",3
"9315",1
"9316",6
"9317",10
"9318",9
"9319",5
"9320",7
"9321",3
"9322",3
"9323",8
"9324",9
"9325",10
"9326",7
"9327",6
"9328",2
"9329",0
"9330",10
"9331",4
"9332",3
"9333",12
"9334",3
"9335",2
"9336",6
"9337",4
"9338",5
"9339",3
"9340",2
"9341",1
"9342",11
"9343",13
"9344",9
"9345",0
"9346",11
"9347",12
"9348",11
"9349",7
"9350",27
"9351",8
"9352",8
"9353",1
"9354",1
"9355",0
"9356",12
"9357",6
"9358",8
"9359",13
"9360",3
"9361",0
"9362",1
"9363",12
"9364",0
"9365",3
"9366",3
"9367",8
"9368",0
"9369",8
"9370",8
"9371",13
"9372",4
"9373",0
"9374",16
"9375",4
"9376",0
"9377",1
"9378",15
"9379",8
"9380",5
"9381",3
"9382",4
"9383",0
"9384",12
"9385",8
"9386",2
"9387",8
"9388",13
"9389",0
"9390",4
"9391",2
"9392",6
"9393",5
"9394",2
"9395",2
"9396",10
"9397",17
"9398",0
"9399",6
"9400",7
"9401",7
"9402",1
"9403",12
"9404",6
"9405",10
"9406",3
"9407",7
"9408",0
"9409",5
"9410",0
"9411",0
"9412",1
"9413",0
"9414",9
"9415",3
"9416",3
"9417",11
"9418",2
"9419",13
"9420",10
"9421",10
"9422",0
"9423",3
"9424",6
"9425",2
"9426",5
"9427",3
"9428",1
"9429",5
"9430",2
"9431",0
"9432",1
"9433",30
"9434",2
"9435",6
"9436",8
"9437",4
"9438",5
"9439",2
"9440",20
"9441",10
"9442",0
"9443",3
"9444",10
"9445",4
"9446",6
"9447",0
"9448",3
"9449",6
"9450",7
"9451",9
"9452",3
"9453",7
"9454",2
"9455",9
"9456",7
"9457",8
"9458",10
"9459",6
"9460",2
"9461",1
"9462",7
"9463",1
"9464",6
"9465",1
"9466",2
"9467",3
"9468",12
"9469",0
"9470",0
"9471",0
"9472",0
"9473",25
"9474",3
"9475",5
"9476",2
"9477",5
"9478",16
"9479",3
"9480",6
"9481",1
"9482",0
"9483",3
"9484",2
"9485",14
"9486",1
"9487",11
"9488",0
"9489",15
"9490",6
"9491",0
"9492",4
